sample_id,left,bottom,right,top,transform_a,transform_e,spatial_group_id,spatial_group_size,split,bbox_wgs84
1369,-73.78316325572123,18.37799978947665,-73.7716648200845,18.389498225113382,8.98315284120114e-05,-8.983152841195546e-05,3,1269,train,"-73.7831632557,18.3779997895,-73.7716648201,18.3894982251"
1370,-73.77741403790287,18.45848883893376,-73.76591560226613,18.469987274570492,8.98315284120114e-05,-8.983152841195546e-05,22,4,test,"-73.7774140379,18.4584888389,-73.7659156023,18.4699872746"
1371,-73.77741403790287,18.452739621115395,-73.76591560226613,18.464238056752126,8.98315284120114e-05,-8.983152841195546e-05,22,4,test,"-73.7774140379,18.4527396211,-73.7659156023,18.4642380568"
1372,-73.77741403790287,18.429742749841935,-73.76591560226613,18.441241185478667,8.98315284120114e-05,-8.983152841195546e-05,23,4,val,"-73.7774140379,18.4297427498,-73.7659156023,18.4412411855"
1373,-73.77741403790287,18.42399353202357,-73.76591560226613,18.4354919676603,8.98315284120114e-05,-8.983152841195546e-05,23,4,val,"-73.7774140379,18.4239935320,-73.7659156023,18.4354919677"
1374,-73.77741403790287,18.406745878568476,-73.76591560226613,18.418244314205207,8.98315284120114e-05,-8.983152841195546e-05,3,1269,train,"-73.7774140379,18.4067458786,-73.7659156023,18.4182443142"
1375,-73.77741403790287,18.40099666075011,-73.76591560226613,18.41249509638684,8.98315284120114e-05,-8.983152841195546e-05,3,1269,train,"-73.7774140379,18.4009966608,-73.7659156023,18.4124950964"
1376,-73.77741403790287,18.389498225113382,-73.76591560226613,18.40099666075011,8.98315284120114e-05,-8.983152841192748e-05,3,1269,train,"-73.7774140379,18.3894982251,-73.7659156023,18.4009966608"
1377,-73.77741403790287,18.383749007295016,-73.76591560226613,18.395247442931748,8.98315284120114e-05,-8.983152841195546e-05,3,1269,train,"-73.7774140379,18.3837490073,-73.7659156023,18.3952474429"
1378,-73.77741403790287,18.37799978947665,-73.76591560226613,18.389498225113382,8.98315284120114e-05,-8.983152841195546e-05,3,1269,train,"-73.7774140379,18.3779997895,-73.7659156023,18.3894982251"
1379,-73.7716648200845,18.429742749841935,-73.76016638444777,18.441241185478667,8.983152841189951e-05,-8.983152841195546e-05,23,4,val,"-73.7716648201,18.4297427498,-73.7601663844,18.4412411855"
1380,-73.7716648200845,18.42399353202357,-73.76016638444777,18.4354919676603,8.983152841189951e-05,-8.983152841195546e-05,23,4,val,"-73.7716648201,18.4239935320,-73.7601663844,18.4354919677"
1381,-73.7716648200845,18.389498225113382,-73.76016638444777,18.40099666075011,8.983152841189951e-05,-8.983152841192748e-05,3,1269,train,"-73.7716648201,18.3894982251,-73.7601663844,18.4009966608"
1382,-73.7716648200845,18.383749007295016,-73.76016638444777,18.395247442931748,8.983152841189951e-05,-8.983152841195546e-05,3,1269,train,"-73.7716648201,18.3837490073,-73.7601663844,18.3952474429"
1383,-73.7716648200845,18.37799978947665,-73.76016638444777,18.389498225113382,8.983152841189951e-05,-8.983152841195546e-05,3,1269,train,"-73.7716648201,18.3779997895,-73.7601663844,18.3894982251"
1384,-73.76591560226613,18.389498225113382,-73.75441716662941,18.40099666075011,8.983152841189951e-05,-8.983152841192748e-05,3,1269,train,"-73.7659156023,18.3894982251,-73.7544171666,18.4009966608"
1385,-73.76591560226613,18.383749007295016,-73.75441716662941,18.395247442931748,8.983152841189951e-05,-8.983152841195546e-05,3,1269,train,"-73.7659156023,18.3837490073,-73.7544171666,18.3952474429"
1386,-73.76591560226613,18.37799978947665,-73.75441716662941,18.389498225113382,8.983152841189951e-05,-8.983152841195546e-05,3,1269,train,"-73.7659156023,18.3779997895,-73.7544171666,18.3894982251"
1387,-73.76016638444777,18.441241185478663,-73.74866794881105,18.452739621115395,8.983152841189951e-05,-8.983152841195546e-05,24,25,val,"-73.7601663844,18.4412411855,-73.7486679488,18.4527396211"
1388,-73.76016638444777,18.4354919676603,-73.74866794881105,18.44699040329703,8.983152841189951e-05,-8.983152841192748e-05,24,25,val,"-73.7601663844,18.4354919677,-73.7486679488,18.4469904033"
1389,-73.76016638444777,18.406745878568476,-73.74866794881105,18.418244314205207,8.983152841189951e-05,-8.983152841195546e-05,3,1269,train,"-73.7601663844,18.4067458786,-73.7486679488,18.4182443142"
1390,-73.76016638444777,18.40099666075011,-73.74866794881105,18.41249509638684,8.983152841189951e-05,-8.983152841195546e-05,3,1269,train,"-73.7601663844,18.4009966608,-73.7486679488,18.4124950964"
1391,-73.76016638444777,18.395247442931744,-73.74866794881105,18.406745878568476,8.983152841189951e-05,-8.983152841195546e-05,3,1269,train,"-73.7601663844,18.3952474429,-73.7486679488,18.4067458786"
1392,-73.76016638444777,18.389498225113382,-73.74866794881105,18.40099666075011,8.983152841189951e-05,-8.983152841192748e-05,3,1269,train,"-73.7601663844,18.3894982251,-73.7486679488,18.4009966608"
1393,-73.76016638444777,18.383749007295016,-73.74866794881105,18.395247442931748,8.983152841189951e-05,-8.983152841195546e-05,3,1269,train,"-73.7601663844,18.3837490073,-73.7486679488,18.3952474429"
1394,-73.76016638444777,18.37799978947665,-73.74866794881105,18.389498225113382,8.983152841189951e-05,-8.983152841195546e-05,3,1269,train,"-73.7601663844,18.3779997895,-73.7486679488,18.3894982251"
1395,-73.75441716662941,18.44699040329703,-73.74291873099267,18.45848883893376,8.98315284120114e-05,-8.983152841195546e-05,24,25,val,"-73.7544171666,18.4469904033,-73.7429187310,18.4584888389"
1396,-73.75441716662941,18.441241185478663,-73.74291873099267,18.452739621115395,8.98315284120114e-05,-8.983152841195546e-05,24,25,val,"-73.7544171666,18.4412411855,-73.7429187310,18.4527396211"
1397,-73.75441716662941,18.4354919676603,-73.74291873099267,18.44699040329703,8.98315284120114e-05,-8.983152841192748e-05,24,25,val,"-73.7544171666,18.4354919677,-73.7429187310,18.4469904033"
1398,-73.75441716662941,18.406745878568476,-73.74291873099267,18.418244314205207,8.98315284120114e-05,-8.983152841195546e-05,3,1269,train,"-73.7544171666,18.4067458786,-73.7429187310,18.4182443142"
1399,-73.75441716662941,18.40099666075011,-73.74291873099267,18.41249509638684,8.98315284120114e-05,-8.983152841195546e-05,3,1269,train,"-73.7544171666,18.4009966608,-73.7429187310,18.4124950964"
1400,-73.75441716662941,18.395247442931744,-73.74291873099267,18.406745878568476,8.98315284120114e-05,-8.983152841195546e-05,3,1269,train,"-73.7544171666,18.3952474429,-73.7429187310,18.4067458786"
1401,-73.75441716662941,18.389498225113382,-73.74291873099267,18.40099666075011,8.98315284120114e-05,-8.983152841192748e-05,3,1269,train,"-73.7544171666,18.3894982251,-73.7429187310,18.4009966608"
1402,-73.75441716662941,18.383749007295016,-73.74291873099267,18.395247442931748,8.98315284120114e-05,-8.983152841195546e-05,3,1269,train,"-73.7544171666,18.3837490073,-73.7429187310,18.3952474429"
1403,-73.74866794881105,18.4354919676603,-73.73716951317431,18.44699040329703,8.98315284120114e-05,-8.983152841192748e-05,24,25,val,"-73.7486679488,18.4354919677,-73.7371695132,18.4469904033"
1404,-73.74866794881105,18.406745878568476,-73.73716951317431,18.418244314205207,8.98315284120114e-05,-8.983152841195546e-05,3,1269,train,"-73.7486679488,18.4067458786,-73.7371695132,18.4182443142"
1405,-73.74866794881105,18.40099666075011,-73.73716951317431,18.41249509638684,8.98315284120114e-05,-8.983152841195546e-05,3,1269,train,"-73.7486679488,18.4009966608,-73.7371695132,18.4124950964"
1406,-73.74866794881105,18.395247442931744,-73.73716951317431,18.406745878568476,8.98315284120114e-05,-8.983152841195546e-05,3,1269,train,"-73.7486679488,18.3952474429,-73.7371695132,18.4067458786"
1407,-73.74866794881105,18.389498225113382,-73.73716951317431,18.40099666075011,8.98315284120114e-05,-8.983152841192748e-05,3,1269,train,"-73.7486679488,18.3894982251,-73.7371695132,18.4009966608"
1408,-73.74866794881105,18.383749007295016,-73.73716951317431,18.395247442931748,8.98315284120114e-05,-8.983152841195546e-05,3,1269,train,"-73.7486679488,18.3837490073,-73.7371695132,18.3952474429"
1409,-73.74866794881105,18.37799978947665,-73.73716951317431,18.389498225113382,8.98315284120114e-05,-8.983152841195546e-05,3,1269,train,"-73.7486679488,18.3779997895,-73.7371695132,18.3894982251"
1410,-73.74291873099268,18.441241185478663,-73.73142029535595,18.452739621115395,8.98315284120114e-05,-8.983152841195546e-05,24,25,val,"-73.7429187310,18.4412411855,-73.7314202954,18.4527396211"
1411,-73.74291873099268,18.4354919676603,-73.73142029535595,18.44699040329703,8.98315284120114e-05,-8.983152841192748e-05,24,25,val,"-73.7429187310,18.4354919677,-73.7314202954,18.4469904033"
1412,-73.74291873099268,18.429742749841935,-73.73142029535595,18.441241185478667,8.98315284120114e-05,-8.983152841195546e-05,24,25,val,"-73.7429187310,18.4297427498,-73.7314202954,18.4412411855"
1413,-73.74291873099268,18.42399353202357,-73.73142029535595,18.4354919676603,8.98315284120114e-05,-8.983152841195546e-05,24,25,val,"-73.7429187310,18.4239935320,-73.7314202954,18.4354919677"
1414,-73.74291873099268,18.395247442931744,-73.73142029535595,18.406745878568476,8.98315284120114e-05,-8.983152841195546e-05,3,1269,train,"-73.7429187310,18.3952474429,-73.7314202954,18.4067458786"
1415,-73.74291873099268,18.389498225113382,-73.73142029535595,18.40099666075011,8.98315284120114e-05,-8.983152841192748e-05,3,1269,train,"-73.7429187310,18.3894982251,-73.7314202954,18.4009966608"
1416,-73.74291873099268,18.383749007295016,-73.73142029535595,18.395247442931748,8.98315284120114e-05,-8.983152841195546e-05,3,1269,train,"-73.7429187310,18.3837490073,-73.7314202954,18.3952474429"
1417,-73.74291873099268,18.37799978947665,-73.73142029535595,18.389498225113382,8.98315284120114e-05,-8.983152841195546e-05,3,1269,train,"-73.7429187310,18.3779997895,-73.7314202954,18.3894982251"
1418,-73.73716951317431,18.441241185478663,-73.72567107753758,18.452739621115395,8.983152841189951e-05,-8.983152841195546e-05,24,25,val,"-73.7371695132,18.4412411855,-73.7256710775,18.4527396211"
1419,-73.73716951317431,18.4354919676603,-73.72567107753758,18.44699040329703,8.983152841189951e-05,-8.983152841192748e-05,24,25,val,"-73.7371695132,18.4354919677,-73.7256710775,18.4469904033"
1420,-73.73716951317431,18.429742749841935,-73.72567107753758,18.441241185478667,8.983152841189951e-05,-8.983152841195546e-05,24,25,val,"-73.7371695132,18.4297427498,-73.7256710775,18.4412411855"
1421,-73.73716951317431,18.42399353202357,-73.72567107753758,18.4354919676603,8.983152841189951e-05,-8.983152841195546e-05,24,25,val,"-73.7371695132,18.4239935320,-73.7256710775,18.4354919677"
1422,-73.73716951317431,18.418244314205204,-73.72567107753758,18.429742749841935,8.983152841189951e-05,-8.983152841195546e-05,24,25,val,"-73.7371695132,18.4182443142,-73.7256710775,18.4297427498"
1423,-73.73716951317431,18.41249509638684,-73.72567107753758,18.42399353202357,8.983152841189951e-05,-8.983152841192748e-05,24,25,val,"-73.7371695132,18.4124950964,-73.7256710775,18.4239935320"
1424,-73.73716951317431,18.395247442931744,-73.72567107753758,18.406745878568476,8.983152841189951e-05,-8.983152841195546e-05,3,1269,train,"-73.7371695132,18.3952474429,-73.7256710775,18.4067458786"
1425,-73.73716951317431,18.389498225113382,-73.72567107753758,18.40099666075011,8.983152841189951e-05,-8.983152841192748e-05,3,1269,train,"-73.7371695132,18.3894982251,-73.7256710775,18.4009966608"
1426,-73.73716951317431,18.383749007295016,-73.72567107753758,18.395247442931748,8.983152841189951e-05,-8.983152841195546e-05,3,1269,train,"-73.7371695132,18.3837490073,-73.7256710775,18.3952474429"
1427,-73.73142029535595,18.441241185478663,-73.71992185971922,18.452739621115395,8.983152841189951e-05,-8.983152841195546e-05,24,25,val,"-73.7314202954,18.4412411855,-73.7199218597,18.4527396211"
1428,-73.73142029535595,18.4354919676603,-73.71992185971922,18.44699040329703,8.983152841189951e-05,-8.983152841192748e-05,24,25,val,"-73.7314202954,18.4354919677,-73.7199218597,18.4469904033"
1429,-73.73142029535595,18.429742749841935,-73.71992185971922,18.441241185478667,8.983152841189951e-05,-8.983152841195546e-05,24,25,val,"-73.7314202954,18.4297427498,-73.7199218597,18.4412411855"
1430,-73.73142029535595,18.42399353202357,-73.71992185971922,18.4354919676603,8.983152841189951e-05,-8.983152841195546e-05,24,25,val,"-73.7314202954,18.4239935320,-73.7199218597,18.4354919677"
1431,-73.73142029535595,18.418244314205204,-73.71992185971922,18.429742749841935,8.983152841189951e-05,-8.983152841195546e-05,24,25,val,"-73.7314202954,18.4182443142,-73.7199218597,18.4297427498"
1432,-73.73142029535595,18.41249509638684,-73.71992185971922,18.42399353202357,8.983152841189951e-05,-8.983152841192748e-05,24,25,val,"-73.7314202954,18.4124950964,-73.7199218597,18.4239935320"
1433,-73.73142029535595,18.395247442931744,-73.71992185971922,18.406745878568476,8.983152841189951e-05,-8.983152841195546e-05,3,1269,train,"-73.7314202954,18.3952474429,-73.7199218597,18.4067458786"
1434,-73.73142029535595,18.389498225113382,-73.71992185971922,18.40099666075011,8.983152841189951e-05,-8.983152841192748e-05,3,1269,train,"-73.7314202954,18.3894982251,-73.7199218597,18.4009966608"
1435,-73.73142029535595,18.383749007295016,-73.71992185971922,18.395247442931748,8.983152841189951e-05,-8.983152841195546e-05,3,1269,train,"-73.7314202954,18.3837490073,-73.7199218597,18.3952474429"
1436,-73.73142029535595,18.37799978947665,-73.71992185971922,18.389498225113382,8.983152841189951e-05,-8.983152841195546e-05,3,1269,train,"-73.7314202954,18.3779997895,-73.7199218597,18.3894982251"
1437,-73.73142029535595,18.372250571658284,-73.71992185971922,18.383749007295016,8.983152841189951e-05,-8.983152841195546e-05,3,1269,train,"-73.7314202954,18.3722505717,-73.7199218597,18.3837490073"
1438,-73.72567107753758,18.441241185478663,-73.71417264190084,18.452739621115395,8.98315284120114e-05,-8.983152841195546e-05,24,25,val,"-73.7256710775,18.4412411855,-73.7141726419,18.4527396211"
1439,-73.72567107753758,18.4354919676603,-73.71417264190084,18.44699040329703,8.98315284120114e-05,-8.983152841192748e-05,24,25,val,"-73.7256710775,18.4354919677,-73.7141726419,18.4469904033"
1440,-73.72567107753758,18.429742749841935,-73.71417264190084,18.441241185478667,8.98315284120114e-05,-8.983152841195546e-05,24,25,val,"-73.7256710775,18.4297427498,-73.7141726419,18.4412411855"
1441,-73.72567107753758,18.383749007295016,-73.71417264190084,18.395247442931748,8.98315284120114e-05,-8.983152841195546e-05,3,1269,train,"-73.7256710775,18.3837490073,-73.7141726419,18.3952474429"
1442,-73.72567107753758,18.37799978947665,-73.71417264190084,18.389498225113382,8.98315284120114e-05,-8.983152841195546e-05,3,1269,train,"-73.7256710775,18.3779997895,-73.7141726419,18.3894982251"
1443,-73.72567107753758,18.372250571658284,-73.71417264190084,18.383749007295016,8.98315284120114e-05,-8.983152841195546e-05,3,1269,train,"-73.7256710775,18.3722505717,-73.7141726419,18.3837490073"
1444,-73.72567107753758,18.36650135383992,-73.71417264190084,18.37799978947665,8.98315284120114e-05,-8.983152841195546e-05,3,1269,train,"-73.7256710775,18.3665013538,-73.7141726419,18.3779997895"
1445,-73.72567107753758,18.360752136021556,-73.71417264190084,18.372250571658288,8.98315284120114e-05,-8.983152841195546e-05,3,1269,train,"-73.7256710775,18.3607521360,-73.7141726419,18.3722505717"
1446,-73.71992185971922,18.395247442931744,-73.70842342408248,18.406745878568476,8.98315284120114e-05,-8.983152841195546e-05,3,1269,train,"-73.7199218597,18.3952474429,-73.7084234241,18.4067458786"
1447,-73.71992185971922,18.389498225113382,-73.70842342408248,18.40099666075011,8.98315284120114e-05,-8.983152841192748e-05,3,1269,train,"-73.7199218597,18.3894982251,-73.7084234241,18.4009966608"
1448,-73.71992185971922,18.372250571658284,-73.70842342408248,18.383749007295016,8.98315284120114e-05,-8.983152841195546e-05,3,1269,train,"-73.7199218597,18.3722505717,-73.7084234241,18.3837490073"
1449,-73.71992185971922,18.36650135383992,-73.70842342408248,18.37799978947665,8.98315284120114e-05,-8.983152841195546e-05,3,1269,train,"-73.7199218597,18.3665013538,-73.7084234241,18.3779997895"
1450,-73.71992185971922,18.360752136021556,-73.70842342408248,18.372250571658288,8.98315284120114e-05,-8.983152841195546e-05,3,1269,train,"-73.7199218597,18.3607521360,-73.7084234241,18.3722505717"
1451,-73.71417264190086,18.395247442931744,-73.70267420626412,18.406745878568476,8.98315284120114e-05,-8.983152841195546e-05,3,1269,train,"-73.7141726419,18.3952474429,-73.7026742063,18.4067458786"
1452,-73.71417264190086,18.389498225113382,-73.70267420626412,18.40099666075011,8.98315284120114e-05,-8.983152841192748e-05,3,1269,train,"-73.7141726419,18.3894982251,-73.7026742063,18.4009966608"
1453,-73.71417264190086,18.372250571658284,-73.70267420626412,18.383749007295016,8.98315284120114e-05,-8.983152841195546e-05,3,1269,train,"-73.7141726419,18.3722505717,-73.7026742063,18.3837490073"
1454,-73.71417264190086,18.36650135383992,-73.70267420626412,18.37799978947665,8.98315284120114e-05,-8.983152841195546e-05,3,1269,train,"-73.7141726419,18.3665013538,-73.7026742063,18.3779997895"
1455,-73.70842342408248,18.441241185478663,-73.69692498844576,18.452739621115395,8.983152841189951e-05,-8.983152841195546e-05,25,9,test,"-73.7084234241,18.4412411855,-73.6969249884,18.4527396211"
1456,-73.70842342408248,18.4354919676603,-73.69692498844576,18.44699040329703,8.983152841189951e-05,-8.983152841192748e-05,25,9,test,"-73.7084234241,18.4354919677,-73.6969249884,18.4469904033"
1457,-73.70842342408248,18.429742749841935,-73.69692498844576,18.441241185478667,8.983152841189951e-05,-8.983152841195546e-05,25,9,test,"-73.7084234241,18.4297427498,-73.6969249884,18.4412411855"
1458,-73.70842342408248,18.42399353202357,-73.69692498844576,18.4354919676603,8.983152841189951e-05,-8.983152841195546e-05,25,9,test,"-73.7084234241,18.4239935320,-73.6969249884,18.4354919677"
1459,-73.70842342408248,18.395247442931744,-73.69692498844576,18.406745878568476,8.983152841189951e-05,-8.983152841195546e-05,3,1269,train,"-73.7084234241,18.3952474429,-73.6969249884,18.4067458786"
1460,-73.70267420626412,18.441241185478663,-73.6911757706274,18.452739621115395,8.983152841189951e-05,-8.983152841195546e-05,25,9,test,"-73.7026742063,18.4412411855,-73.6911757706,18.4527396211"
1461,-73.70267420626412,18.4354919676603,-73.6911757706274,18.44699040329703,8.983152841189951e-05,-8.983152841192748e-05,25,9,test,"-73.7026742063,18.4354919677,-73.6911757706,18.4469904033"
1462,-73.70267420626412,18.429742749841935,-73.6911757706274,18.441241185478667,8.983152841189951e-05,-8.983152841195546e-05,25,9,test,"-73.7026742063,18.4297427498,-73.6911757706,18.4412411855"
1463,-73.70267420626412,18.42399353202357,-73.6911757706274,18.4354919676603,8.983152841189951e-05,-8.983152841195546e-05,25,9,test,"-73.7026742063,18.4239935320,-73.6911757706,18.4354919677"
1464,-73.69692498844576,18.429742749841935,-73.68542655280903,18.441241185478667,8.983152841189951e-05,-8.983152841195546e-05,25,9,test,"-73.6969249884,18.4297427498,-73.6854265528,18.4412411855"
1465,-73.69692498844576,18.41249509638684,-73.68542655280903,18.42399353202357,8.983152841189951e-05,-8.983152841192748e-05,26,6,val,"-73.6969249884,18.4124950964,-73.6854265528,18.4239935320"
1466,-73.69692498844576,18.406745878568476,-73.68542655280903,18.418244314205207,8.983152841189951e-05,-8.983152841195546e-05,26,6,val,"-73.6969249884,18.4067458786,-73.6854265528,18.4182443142"
1467,-73.69692498844576,18.40099666075011,-73.68542655280903,18.41249509638684,8.983152841189951e-05,-8.983152841195546e-05,26,6,val,"-73.6969249884,18.4009966608,-73.6854265528,18.4124950964"
1468,-73.6911757706274,18.41249509638684,-73.67967733499066,18.42399353202357,8.98315284120114e-05,-8.983152841192748e-05,26,6,val,"-73.6911757706,18.4124950964,-73.6796773350,18.4239935320"
1469,-73.6911757706274,18.406745878568476,-73.67967733499066,18.418244314205207,8.98315284120114e-05,-8.983152841195546e-05,26,6,val,"-73.6911757706,18.4067458786,-73.6796773350,18.4182443142"
1470,-73.6911757706274,18.40099666075011,-73.67967733499066,18.41249509638684,8.98315284120114e-05,-8.983152841195546e-05,26,6,val,"-73.6911757706,18.4009966608,-73.6796773350,18.4124950964"
1471,-73.66242968153557,18.383749007295016,-73.65093124589883,18.395247442931748,8.98315284120114e-05,-8.983152841195546e-05,27,21,test,"-73.6624296815,18.3837490073,-73.6509312459,18.3952474429"
1472,-73.66242968153557,18.37799978947665,-73.65093124589883,18.389498225113382,8.98315284120114e-05,-8.983152841195546e-05,27,21,test,"-73.6624296815,18.3779997895,-73.6509312459,18.3894982251"
1473,-73.65668046371721,18.383749007295016,-73.64518202808047,18.395247442931748,8.98315284120114e-05,-8.983152841195546e-05,27,21,test,"-73.6566804637,18.3837490073,-73.6451820281,18.3952474429"
1474,-73.65668046371721,18.37799978947665,-73.64518202808047,18.389498225113382,8.98315284120114e-05,-8.983152841195546e-05,27,21,test,"-73.6566804637,18.3779997895,-73.6451820281,18.3894982251"
1475,-73.65093124589885,18.383749007295016,-73.63943281026211,18.395247442931748,8.98315284120114e-05,-8.983152841195546e-05,27,21,test,"-73.6509312459,18.3837490073,-73.6394328103,18.3952474429"
1476,-73.65093124589885,18.37799978947665,-73.63943281026211,18.389498225113382,8.98315284120114e-05,-8.983152841195546e-05,27,21,test,"-73.6509312459,18.3779997895,-73.6394328103,18.3894982251"
1477,-73.64518202808047,18.464238056752123,-73.63368359244375,18.475736492388855,8.983152841189951e-05,-8.983152841195546e-05,28,12,test,"-73.6451820281,18.4642380568,-73.6336835924,18.4757364924"
1478,-73.64518202808047,18.45848883893376,-73.63368359244375,18.469987274570492,8.983152841189951e-05,-8.983152841195546e-05,28,12,test,"-73.6451820281,18.4584888389,-73.6336835924,18.4699872746"
1479,-73.64518202808047,18.395247442931744,-73.63368359244375,18.406745878568476,8.983152841189951e-05,-8.983152841195546e-05,27,21,test,"-73.6451820281,18.3952474429,-73.6336835924,18.4067458786"
1480,-73.64518202808047,18.389498225113382,-73.63368359244375,18.40099666075011,8.983152841189951e-05,-8.983152841192748e-05,27,21,test,"-73.6451820281,18.3894982251,-73.6336835924,18.4009966608"
1481,-73.64518202808047,18.383749007295016,-73.63368359244375,18.395247442931748,8.983152841189951e-05,-8.983152841195546e-05,27,21,test,"-73.6451820281,18.3837490073,-73.6336835924,18.3952474429"
1482,-73.63943281026211,18.46998727457049,-73.62793437462538,18.48148571020722,8.983152841189951e-05,-8.983152841195546e-05,28,12,test,"-73.6394328103,18.4699872746,-73.6279343746,18.4814857102"
1483,-73.63943281026211,18.464238056752123,-73.62793437462538,18.475736492388855,8.983152841189951e-05,-8.983152841195546e-05,28,12,test,"-73.6394328103,18.4642380568,-73.6279343746,18.4757364924"
1484,-73.63943281026211,18.45848883893376,-73.62793437462538,18.469987274570492,8.983152841189951e-05,-8.983152841195546e-05,28,12,test,"-73.6394328103,18.4584888389,-73.6279343746,18.4699872746"
1485,-73.63943281026211,18.395247442931744,-73.62793437462538,18.406745878568476,8.983152841189951e-05,-8.983152841195546e-05,27,21,test,"-73.6394328103,18.3952474429,-73.6279343746,18.4067458786"
1486,-73.63943281026211,18.389498225113382,-73.62793437462538,18.40099666075011,8.983152841189951e-05,-8.983152841192748e-05,27,21,test,"-73.6394328103,18.3894982251,-73.6279343746,18.4009966608"
1487,-73.63943281026211,18.383749007295016,-73.62793437462538,18.395247442931748,8.983152841189951e-05,-8.983152841195546e-05,27,21,test,"-73.6394328103,18.3837490073,-73.6279343746,18.3952474429"
1488,-73.63943281026211,18.37799978947665,-73.62793437462538,18.389498225113382,8.983152841189951e-05,-8.983152841195546e-05,27,21,test,"-73.6394328103,18.3779997895,-73.6279343746,18.3894982251"
1489,-73.63368359244375,18.46998727457049,-73.622185156807,18.48148571020722,8.98315284120114e-05,-8.983152841195546e-05,28,12,test,"-73.6336835924,18.4699872746,-73.6221851568,18.4814857102"
1490,-73.63368359244375,18.464238056752123,-73.622185156807,18.475736492388855,8.98315284120114e-05,-8.983152841195546e-05,28,12,test,"-73.6336835924,18.4642380568,-73.6221851568,18.4757364924"
1491,-73.63368359244375,18.45848883893376,-73.622185156807,18.469987274570492,8.98315284120114e-05,-8.983152841195546e-05,28,12,test,"-73.6336835924,18.4584888389,-73.6221851568,18.4699872746"
1492,-73.63368359244375,18.389498225113382,-73.622185156807,18.40099666075011,8.98315284120114e-05,-8.983152841192748e-05,27,21,test,"-73.6336835924,18.3894982251,-73.6221851568,18.4009966608"
1493,-73.63368359244375,18.383749007295016,-73.622185156807,18.395247442931748,8.98315284120114e-05,-8.983152841195546e-05,27,21,test,"-73.6336835924,18.3837490073,-73.6221851568,18.3952474429"
1494,-73.63368359244375,18.37799978947665,-73.622185156807,18.389498225113382,8.98315284120114e-05,-8.983152841195546e-05,27,21,test,"-73.6336835924,18.3779997895,-73.6221851568,18.3894982251"
1495,-73.62793437462538,18.46998727457049,-73.61643593898864,18.48148571020722,8.98315284120114e-05,-8.983152841195546e-05,28,12,test,"-73.6279343746,18.4699872746,-73.6164359390,18.4814857102"
1496,-73.62793437462538,18.464238056752123,-73.61643593898864,18.475736492388855,8.98315284120114e-05,-8.983152841195546e-05,28,12,test,"-73.6279343746,18.4642380568,-73.6164359390,18.4757364924"
1497,-73.62793437462538,18.389498225113382,-73.61643593898864,18.40099666075011,8.98315284120114e-05,-8.983152841192748e-05,27,21,test,"-73.6279343746,18.3894982251,-73.6164359390,18.4009966608"
1498,-73.62793437462538,18.383749007295016,-73.61643593898864,18.395247442931748,8.98315284120114e-05,-8.983152841195546e-05,27,21,test,"-73.6279343746,18.3837490073,-73.6164359390,18.3952474429"
1499,-73.62793437462538,18.37799978947665,-73.61643593898864,18.389498225113382,8.98315284120114e-05,-8.983152841195546e-05,27,21,test,"-73.6279343746,18.3779997895,-73.6164359390,18.3894982251"
1500,-73.62218515680702,18.46998727457049,-73.61068672117028,18.48148571020722,8.98315284120114e-05,-8.983152841195546e-05,28,12,test,"-73.6221851568,18.4699872746,-73.6106867212,18.4814857102"
1501,-73.62218515680702,18.464238056752123,-73.61068672117028,18.475736492388855,8.98315284120114e-05,-8.983152841195546e-05,28,12,test,"-73.6221851568,18.4642380568,-73.6106867212,18.4757364924"
1502,-73.62218515680702,18.383749007295016,-73.61068672117028,18.395247442931748,8.98315284120114e-05,-8.983152841195546e-05,27,21,test,"-73.6221851568,18.3837490073,-73.6106867212,18.3952474429"
1503,-73.62218515680702,18.37799978947665,-73.61068672117028,18.389498225113382,8.98315284120114e-05,-8.983152841195546e-05,27,21,test,"-73.6221851568,18.3779997895,-73.6106867212,18.3894982251"
1504,-73.61068672117028,18.464238056752123,-73.59918828553356,18.475736492388855,8.983152841189951e-05,-8.983152841195546e-05,29,2,val,"-73.6106867212,18.4642380568,-73.5991882855,18.4757364924"
1505,-73.61068672117028,18.45848883893376,-73.59918828553356,18.469987274570492,8.983152841189951e-05,-8.983152841195546e-05,29,2,val,"-73.6106867212,18.4584888389,-73.5991882855,18.4699872746"
1506,-73.61068672117028,18.37799978947665,-73.59918828553356,18.389498225113382,8.983152841189951e-05,-8.983152841195546e-05,30,11,val,"-73.6106867212,18.3779997895,-73.5991882855,18.3894982251"
1507,-73.61068672117028,18.372250571658284,-73.59918828553356,18.383749007295016,8.983152841189951e-05,-8.983152841195546e-05,30,11,val,"-73.6106867212,18.3722505717,-73.5991882855,18.3837490073"
1508,-73.60493750335192,18.37799978947665,-73.5934390677152,18.389498225113382,8.983152841189951e-05,-8.983152841195546e-05,30,11,val,"-73.6049375034,18.3779997895,-73.5934390677,18.3894982251"
1509,-73.60493750335192,18.372250571658284,-73.5934390677152,18.383749007295016,8.983152841189951e-05,-8.983152841195546e-05,30,11,val,"-73.6049375034,18.3722505717,-73.5934390677,18.3837490073"
